학과코드,이수구분,학수번호,교과목명,학점,교수명,강의시간,강의실,수강인원,정원
400000,교필,KY921-T3,사회생활길잡이,1,송주명,수(16:00~16:50),3405(),0,30
400000,교필,KY921-U1,사회생활길잡이,1,김경민,수(16:00~16:50),8110(),0,15
400000,교필,KY921-U2,사회생활길잡이,1,이건범,월(17:30~18:20),8101(),0,15
400000,교필,KY921-U3,사회생활길잡이,1,유현미,수(17:30~18:20),8110(),0,15
400000,교필,KY921-U4,사회생활길잡이,1,최지환,수(16:00~16:50),18212-1(),0,15
400000,교필,KY921-U5,사회생활길잡이,1,정의범,월(17:30~18:20),18101(),0,15
400000,교필,KY921-U6,사회생활길잡이,1,박규호,수(16:00~16:50),8101(),0,15
400000,교필,KY921-W1,사회생활길잡이,1,장종익,월(17:30~18:20),3201(),0,26
400000,교필,KY921-W2,사회생활길잡이,1,양영수,월(17:30~18:20),3203(),0,30
400000,교필,KY921-W3,사회생활길잡이,1,유한나,월(17:30~18:20),3204(),0,30
400000,교필,KY921-Z7,사회생활길잡이,1,김상원,수(17:30~18:20),3408(),0,25
400000,교필,KY921-Z8,사회생활길잡이,1,김영주,수(17:30~18:20),3321(),0,25
400000,교필,KY921-Z9,사회생활길잡이,1,안도연,수(17:30~18:20),3409(),0,24
400000,교필,KY304-A,채플,(1),"나현기,김광연,한경미",월(17:30~18:20),4107(),0,100
400000,교필,KY509-A,채플,(1),"나현기,김광연,한경미",-,(),0,20
400000,교필,KY722-A,영어Ⅱ,2,모리스,-,(),0,35
400000,교선,KY508-A,1인미디어만들기,3,최은경,수(16:00~17:15),20404(),0,30
400000,교선,KY843-A,중국어Ⅱ,2,진연,화(13:00~14:15)목(13:00~14:15),8101(),0,40
400000,교선,*KY139-A,고급심화한국어문법2,3,김연숙,금(13:00~14:15)금(14:30~15:45),3408(),0,15
400000,교선,*KY129-A,고급한국어회화1,3,신남미,월(14:30~15:45)수(14:30~15:45),3408(),0,15
400000,교선,KY471-A,논리와비판적사고,3,조현진,목(13:00~14:15)목(14:30~15:45),18420(),0,90
400000,교선,KY205-A,초급일본어회화Ⅱ,1,신정아,화(11:00~12:40),3321(),0,35
400000,교선,KY553-A,인권과법,3,유영국,월(13:00~14:15)수(13:00~14:15),18212(),0,90
400000,교선,KY832-A,정의란무엇인가,3,박종성,화(16:00~17:15)화(17:30~18:45),7215(),0,90
400000,교선,KY472-A,생활법률,3,유영국,화(13:00~14:15)화(14:30~15:45),18212(),0,90
400000,교선,KYA93-A,전환기시대의리더십,3,이일영,-,(),0,60
400000,교선,KY735-A,건축의미학,3,신광철,-,(),0,90
400000,교선,KYA60-A,연기와마음치료,3,장우현,목(16:00~17:15)목(17:30~18:45),18523(),0,40
400000,교선,KYA21-A,물리란무엇인가,3,정태성,월(13:00~14:15)수(13:00~14:15),18418(),0,50
400000,교선,KYC92-A,과학으로의산책,3,정태성,월(11:00~12:15)수(09:30~10:45),18418(),0,50
400000,교선,KYD14-A,영화로보는현대사회,3,김상덕,월(14:30~15:45)수(14:30~15:45),18420(),0,75
400000,교선,KYD08-A,영어로공부하는긍정심리학,3,매튜,화(13:00~14:15)목(13:00~14:15),20506(),0,30
400000,교선,KYD23-A,과학자의발자취를따라,3,정태성,월(09:30~10:45)수(11:00~12:15),18418(),0,50
400000,교선,KYC95-A,경제생활과법,3,유영국,화(16:00~17:15)화(17:30~18:45),18523(),0,90
400000,교선,KYD16-A,세계문학콘텐츠,3,정지수,목(13:00~14:15)목(14:30~15:45),18101(),0,50
400000,교선,KY806-A,현대환경문제의이해,3,이상헌,화(13:00~14:15)화(14:30~15:45),18519(),0,90
400000,교선,KYA31-A,기초독일어실습Ⅱ,3,전춘명,-,(),0,90
400000,교선,KY994-A1,중급영어회화2,2,매튜,월(09:30~10:45)수(11:00~12:15),20506(),0,15
400000,교선,KY994-A2,중급영어회화2,2,매튜,월(11:00~12:15)수(09:30~10:45),20506(),0,15
400000,교선,KY994-B1,중급영어회화2,2,매튜,월(13:00~14:15)수(13:00~14:15),20506(),0,15
400000,교선,KY994-B2,중급영어회화2,2,매튜,월(14:30~15:45)수(14:30~15:45),20506(),0,15
400000,교선,KY836-A,봉사활동Ⅱ,1,"주경희,서창수",-,(),0,90
400000,교선,KYA49-A,영화로보는남북통일문제,3,장창준,목(16:00~17:15)목(17:30~18:45),18211(),0,90
400000,교선,KY862-A,인간관계와예절,2,성은실,목(16:00~17:15)목(17:30~18:45),18519(),0,90
400000,교선,KYC10-A,한국현대생활사,3,정무용,금(13:00~14:15)금(14:30~15:45),18211(),0,50
400000,교선,KYC77-A,코드로읽는동북아시아의옛그림,3,류기수,-,(),0,90
400000,교선,KYC80-A,기악과합주,2,이영진,월(13:00~14:40),17201(),0,20
400000,교선,*KY140-A,고급심화한국어회화2,3,신남미,월(13:00~14:15)수(13:00~14:15),3408(),0,15
400000,교선,KY695-A,노동의의미,3,미정-신규,목(13:00~14:15)목(14:30~15:45),18211(),0,60
400000,교선,KY777-A,현대인의정신건강,3,김용훈,목(13:00~14:15)목(14:30~15:45),18212(),0,90
400000,교선,KY723-A,내삶을바꿀소설세편,3,이미선,월(11:00~12:15)수(09:30~10:45),20403(),0,50
400000,교선,KYA44-A,돈과인간,3,전병유,화(13:00~14:15)화(14:30~15:45),18523(),0,90
400000,교선,KYC11-A,도시의역사,3,이시연,금(13:00~14:15)금(14:30~15:45),18212-1(),0,50
400000,교선,*KY120-A,한국생활배우기1,3,정예수,화(11:00~12:15)목(09:30~10:45),3505(),0,15
400000,교선,KYC97-A,한중일청년세대의이해,3,유은하,-,(),0,50
400000,교선,KY895-A,교회음악Ⅱ,2,정춘,월(13:00~14:40),4107(),0,20
400000,교선,KYC76-A,광고에서배우는창의적문제해결,3,최환진,-,(),0,90
400000,교선,KY899-A,독일문학길잡이,3,오동식,금(16:00~17:15)금(17:30~18:45),3505(),0,40
400000,교선,KY309-A,생활속의실용금융,3,장순택,금(14:30~15:45)금(16:00~17:15),18420(),0,50
400000,교선,KYA96-A,과학의위대한순간들,3,정태성,화(13:00~14:15)화(14:30~15:45),18418(),0,50
400000,교선,KYA97-A,공공미술과도시재생,3,공주형,-,(),0,90
400000,교선,KY647-A,조선왕실의삶과문화,3,김선희,월(13:00~14:15),3423(),0,90
400000,교선,KY931-A,재미있는정신분석이야기,3,미정-신규,화(16:00~17:15)화(17:30~18:45),18211(),0,50
400000,교선,KY800-A,구급과안전교육,2,허범식,금(09:30~10:45)금(11:00~12:15),10204(),0,40
400000,교선,KYC14-A,빅데이터분석기초,3,염동호,화(16:00~17:15)화(17:30~18:45),18307(),0,40
400000,교선,KYC98-A,건강라이프스킬,3,정예수,화(09:30~10:45)목(11:00~12:15),3505(),0,15
400000,교선,KY780-A,초급일본어Ⅱ,2,신정아,화(13:00~14:15)목(13:00~14:15),3321(),0,40
400000,교선,KY992-A1,기초영어회화2,2,야니,월(09:30~10:45)수(11:00~12:15),8110(),0,20
400000,교선,KY992-A2,기초영어회화2,2,야니,월(13:00~14:15)수(13:00~14:15),8110(),0,20
400000,교선,KY992-A3,기초영어회화2,2,야니,월(14:30~15:45)수(14:30~15:45),8110(),0,20
400000,교선,KY992-A4,기초영어회화2,2,야니,화(11:00~12:15)목(09:30~10:45),8110(),0,20
400000,교선,KY992-B1,기초영어회화2,2,모리스,월(09:30~10:45)수(11:00~12:15),20502(),0,20
400000,교선,KY992-B2,기초영어회화2,2,모리스,월(11:00~12:15)수(09:30~10:45),20502(),0,20
400000,교선,KY992-B3,기초영어회화2,2,모리스,월(13:00~14:15)수(13:00~14:15),20502(),0,20
400000,교선,KY992-B4,기초영어회화2,2,모리스,화(09:30~10:45)목(11:00~12:15),20502(),0,20
400000,교선,KY977-A,문화콘텐츠로만나는정조,3,최민성,-,(),0,90
400000,교선,KYC16-A,21세기대안사회모델독일,3,전춘명,-,(),0,90
400000,교선,KYA75-A,재테크와금융,3,전창환,-,(),0,90
400000,교선,KYB24-A,빅데이터분석원리및분석방법론(중급),3,염동호,화(13:00~14:15)화(14:30~15:45),18307(),0,30
400000,교선,KYC64-A,발표하기와토론하기,3,송주현,-,(),0,30
400000,교선,KY671-A,심리운동과놀이,3,서연태,월(13:00~14:15)월(14:30~15:45),10204(),0,40
400000,교선,KYD11-A,신화와정치,3,유은하,-,(),0,50
400000,교선,KYD25-A,인공지능이해와활용,3,전병유,화(16:00~17:15)화(17:30~18:45),18309(),0,50
400000,교선,KY656-A,프랑스어회화및실습Ⅱ,2,이익주,-,(),0,30
400000,교선,KY206-A,현대서양사상의길잡이,3,이문교,월(16:00~17:15)수(17:30~18:45),18106(),0,90
400000,교선,KY951-A,일본문학길잡이,3,오미정,월(13:00~14:15)수(13:00~14:15),7215(),0,80
400000,교선,KYA37-A,심리와교육,3,옥장흠,월(13:00~14:15),3203(),0,50
400000,교선,KYC37-A,디지털사회와e스포츠,3,최은경,월(13:00~14:15)수(13:00~14:15),3506(),0,48
400000,교선,KYC63-A,책읽기와말하기,3,서경희,화(13:00~14:15)화(14:30~15:45),3410(),0,30
400000,교선,KYC63-B,책읽기와말하기,3,김민환,목(13:00~14:15)목(14:30~15:45),3408(),0,30
400000,교선,*KY137-A,한국의인문지리탐구,3,PANG LI,금(13:00~14:15)금(14:30~15:45),3308(),0,15
400000,교선,KYC83-A,북한미술의어제와오늘,3,류기수,-,(),0,90
400000,교선,KYC81-A,디지털시대의리더십,3,옥장흠,-,(),0,90
400000,교선,KY748-A,현대중국의역사적이해,3,주장환,-,(),0,60
400000,교선,KY750-A,일본근현대와동아시아,3,하종문,월(09:30~10:45)수(11:00~12:15),7215(),0,90
400000,교선,KY845-A,중국어회화Ⅱ,2,PANG LI,월(14:30~15:45)수(14:30~15:45),3308(),0,30
400000,교선,KY864-A,영화와사회심리,3,이익주,화(16:00~17:15)화(17:30~18:45),18420(),0,90
400000,교선,KY972-A,예술로말하기2,3,유순혜,화(13:00~14:15)화(14:30~15:45),18212-1(),0,20
400000,교선,KY961-A,결혼과가족,3,김영주,화(13:00~14:15),3203(),0,50
400000,교선,KYC15-A,21세기사회와유대인의문화,3,옥장흠,-,(),0,90
400000,교선,KYC42-A,유럽영화예술의세계,3,심혜경,-,(),0,60
400000,교선,*KY138-A,한국의생활문화,3,PANG LI,화(13:00~14:15)화(14:30~15:45),3308(),0,15
400000,교선,KY674-A,한국의세계문화유산,3,김선희,월(14:30~15:45),3423(),0,50
400000,교선,KY676-A,수학으로세상읽기,3,나경욱,화(13:00~14:15)화(14:30~15:45),18520(),0,80
400000,교선,KYA59-A,연기예술2:관찰,3,장우현,목(13:00~14:15)목(14:30~15:45),18523(),0,40
400000,교선,KYC41-A,나를찾아떠나는여행,2,강은미,금(13:00~14:40),4107(),0,30
400000,교선,KYC61-A,어서와한국은처음이지,3,야니,월(11:00~12:15)수(09:30~10:45),8110(),0,30
400000,교선,KYC60-A,먼나라이웃나라,3,모리스,화(13:00~14:15)목(13:00~14:15),20502(),0,30
400000,교선,*KY143-A,컴퓨터기초2,3,김시윤,금(09:30~10:45)금(11:00~12:15),18307(),0,25
400000,교선,KYC24-A,플랫폼시대의상상력과브랜딩,3,허태윤,화(13:00~14:15)화(14:30~15:45),18211(),0,40
400000,교선,KYC39-A,세계도시와시민,3,이기호,목(13:00~14:15)목(14:30~15:45),18520(),0,90
400000,교선,*KY015-A,영상으로보는한국사회,3,PANG LI,금(16:00~17:15)금(17:30~18:45),3308(),0,15
400000,교선,KY827-A,조깅과워킹,2,정현성,화(13:00~14:15)화(14:30~15:45),10201(),0,20
400000,교선,KY821-A,탁구,2,김수겸,목(09:30~10:45)목(11:00~12:15),10301(),0,20
400000,교선,KY822-A,배드민턴,2,박상현,목(13:00~14:15)목(14:30~15:45),10301(),0,20
400000,교선,KY819-A,배구,2,우승정,금(09:30~10:45)금(11:00~12:15),10301(),0,20
400000,교선,KY831-A,취창업스쿨2,3,홍창기,-,(),0,30
400000,교선,KY831-B,취창업스쿨2,3,허태윤,-,(),0,30
400000,교선,KYC01-A,좋은기업찾기프로젝트,3,김용희,-,(),0,90
400000,교선,KY603-A,NCS직업기초능력다지기,3,"차윤정,정해인",-,(),0,90
400000,교선,KY603-B,NCS직업기초능력다지기,3,"차윤정,정해인",-,(),0,90
427100,교필,KYD03-A3,AI아트코딩과윤리,3,홍창교,월(13:00~14:15),7108(),0,40
427100,교필,KYC54-F3,Essential English,3,김경선,화(11:00~12:15)목(09:30~10:45),18104(),0,30
427100,교필,KYD03-B1,AI아트코딩과윤리,3,홍창교,월(16:00~17:15),7108(),0,45
427100,교필,KYD03-B2,AI아트코딩과윤리,3,이은정,화(13:00~14:15),18308(),0,40
427100,교필,KYD03-B8,AI아트코딩과윤리,3,정소현,수(14:30~15:45),7108(),0,40
427100,교필,KYC54-A1,Essential English,3,목승혜,월(09:30~10:45)수(11:00~12:15),18103(),0,35
427100,교필,KYC54-A2,Essential English,3,김나영,월(09:30~10:45)수(11:00~12:15),18104(),0,35
427100,교필,KYC54-A3,Essential English,3,차윤정,월(09:30~10:45)수(11:00~12:15),18106(),0,35
427100,교필,KYC54-B1,Essential English,3,목승혜,월(11:00~12:15)수(09:30~10:45),18103(),0,35
427100,교필,KYC54-B2,Essential English,3,김나영,월(11:00~12:15)수(09:30~10:45),18104(),0,35
427100,교필,KYC54-B3,Essential English,3,고우경,월(11:00~12:15)수(09:30~10:45),3505(),0,35
427100,교필,KYC54-C1,Essential English,3,고우경,월(13:00~14:15)수(13:00~14:15),3505(),0,35
427100,교필,KYC54-C2,Essential English,3,심주연,월(13:00~14:15)수(13:00~14:15),18104(),0,30
427100,교필,KYC54-C3,Essential English,3,이아름,월(13:00~14:15)수(13:00~14:15),18106(),0,35
427100,교필,KYC54-D1,Essential English,3,고우경,월(14:30~15:45)수(14:30~15:45),3505(),0,35
427100,교필,KYC54-D2,Essential English,3,심주연,월(14:30~15:45)수(14:30~15:45),18104(),0,30
427100,교필,KYC54-D3,Essential English,3,이아름,월(14:30~15:45)수(14:30~15:45),18106(),0,35
427100,교필,KYC54-E1,Essential English,3,김수현,화(09:30~10:45)목(11:00~12:15),18103(),0,35
427100,교필,KYC54-E2,Essential English,3,성민선,화(09:30~10:45)목(11:00~12:15),18106(),0,35
427100,교필,KYC54-E3,Essential English,3,김경선,화(09:30~10:45)목(11:00~12:15),18104(),0,30
427100,교필,KYC54-F1,Essential English,3,김수현,화(11:00~12:15)목(09:30~10:45),18103(),0,35
427100,교필,KYC54-F2,Essential English,3,성민선,화(11:00~12:15)목(09:30~10:45),18106(),0,35
427100,교필,KYD03-A6,AI아트코딩과윤리,3,홍혜승,수(11:00~12:15),7108(),0,45
427100,교필,KY101-A,채플,.5,"나현기,김광연,한경미",월(14:30~15:20),채플실(),0,550
427100,교필,KY410-AA,진로와상담,(0),박기홍,-,(),0,25
427100,교필,KY410-DG,진로와상담,(0),최창원,-,(),0,25
427100,교필,KY410-AC,진로와상담,(0),손승일,-,(),0,25
427100,교필,KY410-AD,진로와상담,(0),윤효석,-,(),0,25
427100,교필,KY410-AE,진로와상담,(0),오석희,-,(),0,25
427100,교필,KY410-AF,진로와상담,(0),이성구,-,(),0,25
427100,교필,KY410-AG,진로와상담,(0),조성호,-,(),0,25
427100,교필,KY410-AH,진로와상담,(0),이경옥,-,(),0,25
427100,교필,KY410-AI,진로와상담,(0),이양선,-,(),0,25
427100,교필,KY410-AJ,진로와상담,(0),강민구,-,(),0,25
427100,교필,KY410-CB,진로와상담,(0),김선만,-,(),0,25
427100,교필,KY410-CC,진로와상담,(0),류승택,-,(),0,25
427100,교필,KY410-CD,진로와상담,(0),박성진,-,(),0,25
427100,교필,KY410-CE,진로와상담,(0),백수진,-,(),0,25
427100,교필,KY410-CF,진로와상담,(0),안현,-,(),0,25
427100,교필,KY410-CG,진로와상담,(0),여협구,-,(),0,25
427100,교필,KY410-CH,진로와상담,(0),이용걸,-,(),0,26
427100,교필,KY410-DA,진로와상담,(0),이형우,-,(),0,25
427100,교필,KY410-DB,진로와상담,(0),임익수,-,(),0,25
427100,교필,KY410-DC,진로와상담,(0),정승민,-,(),0,25
427100,교필,KY410-DD,진로와상담,(0),홍승필,-,(),0,25
427100,교필,KY410-DE,진로와상담,(0),성낙준,-,(),0,25
427100,교필,KY410-DF,진로와상담,(0),고병수,-,(),0,25
427100,교필,KY410-AB,진로와상담,(0),강영경,-,(),0,25
427100,계공,AS004-A,AI·SW수학,3,김선만,화(09:30~10:45)목(11:00~12:15),18212(),0,45
427100,계공,AS004-B,AI·SW수학,3,이경옥,월(13:00~14:15)수(13:00~14:15),18212-1(),0,45
427100,계공,AS004-C,AI·SW수학,3,이경옥,월(14:30~15:45)수(14:30~15:45),18212-1(),0,45
427100,계공,AS004-D,AI·SW수학,3,나경욱,월(13:00~14:15)수(13:00~14:15),18420-1(),0,45
427100,계공,AS004-E,AI·SW수학,3,나경욱,화(11:00~12:15)목(09:30~10:45),18211-1(),0,45
427100,계공,AS004-F,AI·SW수학,3,한근식,목(13:00~14:15)목(14:30~15:45),18418(),0,45
427100,계공,AS005-A,문제해결형프로그래밍,3,이용걸,월(09:30~10:45)수(11:00~12:15),18307(),0,35
427100,계공,AS005-B,문제해결형프로그래밍,3,안현,월(11:00~12:15)수(09:30~10:45),18424(),0,35
427100,계공,AS005-C,문제해결형프로그래밍,3,이형우,월(13:00~14:15)수(13:00~14:15),18422(),0,35
427100,계공,AS005-D,문제해결형프로그래밍,3,강영경,월(14:30~15:45)수(14:30~15:45),18312(),0,35
427100,계공,AS005-E,문제해결형프로그래밍,3,강영경,월(13:00~14:15)수(13:00~14:15),18312(),0,35
427100,계공,AS005-F,문제해결형프로그래밍,3,연문숙,목(16:00~17:15)목(17:30~18:45),18314(),0,35
427100,계공,AS005-G,문제해결형프로그래밍,3,고병수,화(16:00~17:15)화(17:30~18:45),18419(),0,35
427100,계공,AS005-H,문제해결형프로그래밍,3,성낙준,화(13:00~14:15)목(13:00~14:15),18312(),0,35
427100,계공,AS006-A,웹프로그래밍,3,손승일,월(11:00~12:15)수(09:30~10:45),18419(),0,35
427100,계공,AS006-B,웹프로그래밍,3,백수진,월(13:00~14:15)수(13:00~14:15),18521(),0,35
427100,계공,AS006-C,웹프로그래밍,3,조성호,화(11:00~12:15)목(09:30~10:45),18521(),0,35
427100,계공,AS006-D,웹프로그래밍,3,조성호,화(09:30~10:45)목(11:00~12:15),18521(),0,35
427100,계공,AS006-E,웹프로그래밍,3,이애본,목(16:00~17:15)목(17:30~18:45),18312(),0,35
427100,계공,AS006-F,웹프로그래밍,3,미정-신규,월(09:30~10:45)수(11:00~12:15),18419(),0,35
427100,계공,AS006-G,웹프로그래밍,3,윤효석,화(14:30~15:45)목(14:30~15:45),18419(),0,35
427100,계공,AS006-H,웹프로그래밍,3,성낙준,월(16:00~17:15)수(17:30~18:45),18312(),0,35
427100,계공,AS009-A,논리회로,3,손승일,화(09:30~10:45)목(11:00~12:15),18419(),0,40
427100,계공,AS012-F,데이터베이스,3,미정-신규,월(17:30~18:45)수(16:00~17:15),18424(),0,40
427100,계공,AS009-C,논리회로,3,여협구,월(13:00~14:15)수(13:00~14:15),18425(),0,40
427100,계공,AS009-D,논리회로,3,여협구,화(14:30~15:45)목(14:30~15:45),18425(),0,40
427100,계공,AS009-E,논리회로,3,남진문,화(13:00~14:15)목(13:00~14:15),18425(),0,40
427100,계공,AS009-F,논리회로,3,남진문,화(14:30~15:45)목(14:30~15:45),18312(),0,40
427100,계공,AS011-A,운영체제,3,윤효석,월(16:00~17:15)수(17:30~18:45),18424(),0,40
427100,계공,AS011-B,운영체제,3,조성호,월(09:30~10:45)수(11:00~12:15),18520(),0,40
427100,계공,AS011-C,운영체제,3,조성호,월(11:00~12:15)수(09:30~10:45),18520(),0,40
427100,계공,AS011-D,운영체제,3,김경아,목(13:00~14:15)목(14:30~15:45),18521(),0,40
427100,계공,AS011-E,운영체제,3,최창원,화(09:30~10:45)목(11:00~12:15),18312(),0,40
427100,계공,AS011-F,운영체제,3,윤효석,월(14:30~15:45)수(14:30~15:45),18424(),0,40
427100,계공,AS012-A,데이터베이스,3,박성진,월(11:00~12:15)수(09:30~10:45),18308(),0,40
427100,계공,AS012-B,데이터베이스,3,박성진,월(13:00~14:15)수(13:00~14:15),18424(),0,40
427100,계공,AS012-C,데이터베이스,3,이경호,목(13:00~14:15)목(14:30~15:45),18424(),0,40
427100,계공,AS012-D,데이터베이스,3,오윤식,목(16:00~17:15)목(17:30~18:45),18422(),0,40
427100,계공,AS012-E,데이터베이스,3,고병수,화(11:00~12:15)목(09:30~10:45),18422(),0,40
427100,계공,AS009-B,논리회로,3,손승일,화(11:00~12:15)목(09:30~10:45),18419(),0,40
427200,교필,KY101-A,채플,.5,"나현기,김광연,한경미",월(14:30~15:20),채플실(),0,550
427200,교필,KY410-DE,진로와상담,(0),성낙준,-,(),0,25
427200,교필,KY410-AA,진로와상담,(0),박기홍,-,(),0,25
427200,교필,KY410-AD,진로와상담,(0),윤효석,-,(),0,25
427200,교필,KY410-AE,진로와상담,(0),오석희,-,(),0,25
427200,교필,KY410-DD,진로와상담,(0),홍승필,-,(),0,25
